Strong Female Lead: viscerally powerful film lets the Gillard years speak for themselves,New documentary in the style of 2019’s The Final Quarter examines the sexism faced by Australia’s first female prime minister,Luke Buckmaster,"Mon, 13 Sep 2021 23:59:48 GMT"
Disasters within disasters: it’s time to address entrenched Aboriginal inequality | Bhiamie Williamson,"From bushfires to coronavirus, with Aboriginal people left out of crisis planning, communities have been unprepared for emergencies and are suffering as a result",Bhiamie Williamson,"Tue, 14 Sep 2021 01:13:08 GMT"
Give Lorde a break. Non-Māori must speak Māori for it to survive | Morgan Godfery,"If we must wait for the perfect circumstances to speak or sing te reo, we may as well sign the language’s death certificate",Morgan Godfery,"Tue, 14 Sep 2021 00:18:41 GMT"
It took my son’s meltdown and a lightbulb moment for me to stop parenting on autopilot | Conal Hanna,"I always dealt with my son’s resistance to swimming class with cuddles, reassurance and rewards. Then one day I tried something radical: listening to him and empathising",Conal Hanna,"Mon, 13 Sep 2021 17:30:40 GMT"
We don’t live in isolation. Our ancestors’ trauma can affect our health generations later | Himali McInnes,"Our wellbeing is inextricably linked to our childhoods, which in turn is influenced by the lives of our parents and grandparents",Himali McInnes,"Mon, 13 Sep 2021 20:00:42 GMT"
"Melania Trump like Marie Antoinette, says former aide in hotly awaited book",Stephanie Grisham says former first lady refused to condemn Capitol attackers and believed husband’s lie about election fraud,Martin Pengelly in New York,"Mon, 13 Sep 2021 13:18:41 GMT"
Australia to boost Indigenous Covid vaccinations as bungled Victorian figures corrected,The push will prioritise 30 regions across the country and tackle hesitancy and misinformation with a media campaign,Sarah Martin Chief political correspondent,"Mon, 13 Sep 2021 21:46:18 GMT"
Voices from Australia’s Covid frontline: the construction worker and the delivery driver,"Elmedin and Nass are grateful not to be stuck at home like so many others, but they can’t wait to get back to some normality",Mostafa Rachwani,"Mon, 13 Sep 2021 17:30:39 GMT"
"NSW unvaccinated could be denied freedoms at 80% target, premier says, as 1,257 Covid cases recorded",Gladys Berejiklian fronts press conference to announce seven further deaths despite saying daily event would be abandoned,Elias Visontay,"Mon, 13 Sep 2021 09:27:38 GMT"
Residents of Sydney’s Covid hotspots call out ‘double standard’ of recreation rules,Canterbury-Bankstown mayor doesn’t ‘begrudge’ people in east going to the beach but 5km rule means most waterfronts are out of bounds for his residents,Elias Visontay,"Mon, 13 Sep 2021 09:20:00 GMT"
Novak Djokovic lost his bid for history but may have finally won the hearts of fans | Jonathan Liew,Djokovic missed out on the calendar slam at the final hurdle but declared himself ‘the happiest man alive’ after his defeat,Jonathan Liew,"Mon, 13 Sep 2021 17:00:38 GMT"
Australia’s Tim Paine faces Ashes fitness race after neck surgery,;,PA Media,"Mon, 13 Sep 2021 10:18:29 GMT"
Emma Raducanu puts success down to ‘very hard-to-please parents’,Eighteen-year-old US Open winner says upbringing has given her mental strength to succeed,Sean Ingle Chief sports reporter,"Mon, 13 Sep 2021 16:53:22 GMT"
Dylan Alcott brings fun to the party as perspective proves key to tennis success | Courtney Walsh,The Australian wheelchair tennis great paid tribute to his mindset coach after completing a ‘golden grand slam’ at the US Open,Courtney Walsh,"Mon, 13 Sep 2021 08:07:45 GMT"
Andros Townsend screamer helps Everton to comeback win over Burnley,"“The prospect of my first night match at Goodison Park as Everton manager is exciting,” read the opening line of Rafael Benítez’s programme notes. The reality did not disappoint. Everton transformed a war of attrition with Burnley into a highly accomplished victory that maintained Benítez’s unbeaten start and left Goodison purring under the lights.",Andy Hunter at Goodison Park,"Mon, 13 Sep 2021 21:01:52 GMT"
‘Australian thing to do’: Quade Cooper gets renewed backing in citizenship bid after Wallabies win,Rugby Australia boss Hamish McLennan is calling for Australia to rethink its stance on Quade Cooper’s citizenship following Rugby Championship victory,Mike Hytner,"Mon, 13 Sep 2021 06:07:21 GMT"
‘You realise how fragile we are’: Lewis Hamilton still shocked by crash at Monza,;,Giles Richards at Monza,"Mon, 13 Sep 2021 13:18:52 GMT"
Quade Cooper gamble pays off as Wallabies beat South Africa at their own game | Bret Harris,"The recalled Cooper is a mercurial player, but he possesses the skill-set to execute a game-plan which revolved around tactical kicking",Bret Harris,"Sun, 12 Sep 2021 23:41:57 GMT"
Rain fell on Greenland's ice sheet for the first time ever known. Alarms should ring | Kim Heacox,"Climate scientists believe that if Greenland continues to rapidly melt, tens of millions of people around the world could face yearly flooding and displacement by 2030",Kim Heacox,"Mon, 13 Sep 2021 10:07:18 GMT"
I knew the Western Bulldogs were going to lose! BUT WE DIDN’T LOSE WE WON | First Dog on the Moon,Finally the good news everyone needed,First Dog on the Moon,"Mon, 13 Sep 2021 07:37:21 GMT"
"Boris Johnson is right that we have to live with Covid, but he’s not making it easy | Simon Jenkins","Managing the pandemic is a balance of personal liberty and public safety, and the government needs to tread a fine line",Simon Jenkins,"Mon, 13 Sep 2021 15:00:24 GMT"
What would it take for antivaxxers and climate science deniers to ‘wake up’? | Clive Hamilton,"Facts are puny against the carapace of denial when people’s sense of self is at stake. However, in the case of Covid deniers, imminent death seems to do the trick",Clive Hamilton,"Sun, 12 Sep 2021 17:30:05 GMT"
"I know how it feels to live under the Taliban. This time, the west must not turn its back | Sana Safi","As a girl in the 1990s, I struggled for an education in underground schools. Afghans face a return to those dark times",Sana Safi,"Mon, 13 Sep 2021 07:00:15 GMT"
"The Guardian view on Xi Jinping’s China: rectification, not revolution | Editorial",lution,Editorial,"Sun, 12 Sep 2021 16:58:22 GMT"
‘We can do it again’: Australian fashion brands offer employment for Afghan refugees,"A consortium of Australian designers is urging the government to increase its humanitarian intake, promising jobs in the sector for new and existing migrants",Kelly Burke,"Mon, 13 Sep 2021 17:30:39 GMT"
Out damn spot! How to save a piece of clothing from stubborn stains,"If you act fast, many stains can be removed without a trace. But for those that won’t come out, a creative approach might be your best option",Lucianne Tonti,"Mon, 13 Sep 2021 17:30:40 GMT"
Labia liberation! The movement to end vulva anxiety for good,seum,Zoe Williams,"Mon, 13 Sep 2021 09:00:17 GMT"
How we met: ‘It took until I was 48 years old to meet the handsome prince’,"Cathy, 56 and Maurizio, 58, became close after she hired him as a massage therapist in 2014. They now live together at their home in Welling, Kent",Lizzie Cernik,"Mon, 13 Sep 2021 06:00:14 GMT"
Dream on! The surprising health benefit of a weekend lie-in,An extra hour on Saturday and Sunday may be no substitute for a regular good night’s sleep – but according to new research it may help stave off depression,None found,"Mon, 13 Sep 2021 15:09:53 GMT"
Contents of Karl Lagerfeld’s eight houses up for grabs at Sotheby’s,"Bowls used by world’s most spoilt cat among the more than 1,000 lots that belonged to late fashion designer",Mark Brown Arts correspondent,"Mon, 13 Sep 2021 18:08:58 GMT"
Alanis Morissette says she was victim of multiple statutory rapes as a teenager,"Canadian music star says in new documentary: ‘I would always say I was consenting, and then I’d be reminded … you’re not consenting at 15’",Ben Beaumont-Thomas,"Mon, 13 Sep 2021 14:26:40 GMT"
"‘I would never spend that much on a kitchen!’: Grand Designs’ Kevin McCloud on money, ambition – and expensive mistakes","For more than 20 years the designer and presenter has shown viewers what it really costs to build a dream home. He talks about the frayed emotions, failure and why the UK needs radical land reform",Emine Saner,"Mon, 13 Sep 2021 05:00:13 GMT"
Lakewood review – Naomi Watts school shooting thriller falls short,"A pandemic-made project, starring the Oscar winner as a mother racing to save her son, starts out with tension but ends up in silliness",Benjamin Lee,"Mon, 13 Sep 2021 18:56:24 GMT"
‘We have tried to navigate each challenge’: $5m lifeline for Melbourne Theatre Company,The flagship Melbourne company is the most recent arts organisation to receive major federal government funding to keep it afloat,Kelly Burke,"Mon, 13 Sep 2021 10:14:44 GMT"
The proof is in: TV really does rot your brain,A new study reveals the terrifying truth that too much television lowers your volume of grey matter. But TV is the defining art form of our age – so I refuse to quit,Stuart Heritage,"Mon, 13 Sep 2021 12:40:53 GMT"
Why are so many Covid-made films focused on rich people?,Film-makers scrambling together projects during difficult conditions have decided mostly to base their work on couples with money above all else,Noah Gittell,"Mon, 13 Sep 2021 15:02:02 GMT"
Sebastian Faulks on Human Traces: ‘I had no idea I would turn out to be 3% Neanderthal’,"The author on his exhilarating research into the human mind, teaching creative writing at Broadmoor – and his new, follow-up novel",Sebastian Faulks,"Mon, 13 Sep 2021 09:00:18 GMT"
Queensland police to trial AI tool designed to predict and prevent domestic violence incidents,The algorithm uses data to identify high-risk offenders but some experts are concerned about its potentially serious pitfalls,Ben Smee,"Mon, 13 Sep 2021 17:30:39 GMT"
‘Crisis-driven’: young patients sent home from psychiatric care as Sydney ward claimed for Covid surge,Staff distressed as ‘critical’ youth mental health service St Vincent’s USpace closes to accommodate ‘suspected Covid’ patients,Melissa Davey Medical editor,"Mon, 13 Sep 2021 08:15:06 GMT"
Australia takes major step towards reopening international travel with new digital passenger declarations,Tourism minister Dan Tehan says new system will allow Australians to use MyGov to upload proof of vaccination to a QR code linked to their passport,Paul Karp,"Mon, 13 Sep 2021 09:11:12 GMT"
"Priest with ‘blood on both hands’ seen near Maria James murder site in Melbourne in 1980, inquest told",Electrician Allan Hircoe tells hearing seeing Father Anthony Bongiorno that day has remained clear in his mind for four decades,Australian Associated Press,"Mon, 13 Sep 2021 07:15:49 GMT"
Mining union backs Daniel Repacholi as Labor candidate in Hunter to replace Joel Fitzgibbon,"Former miner and Olympian, who represented Australia in shooting in Tokyo, seen by CFMEU as able to protect seat from One Nation and Nationals",Sarah Martin Chief political correspondent,"Mon, 13 Sep 2021 06:28:18 GMT"
NT government criticised for progressing Beetaloo Basin gas project without full environmental study,Advocates say Empire Energy’s fracking works may put endangered or undiscovered animals in the ‘little-explored’ area at risk,Christopher Knaus,"Mon, 13 Sep 2021 08:23:49 GMT"
"Labor MP Joel Fitzgibbon to quit politics, taking parting swipe at ‘idealist’ progressives","MP for Hunter, who is at odds with his party on climate policy, says he believes the ALP will win the next election if it remains ‘pragmatic’",Sarah Martin Chief political correspondent,"Mon, 13 Sep 2021 02:19:46 GMT"
Alleged victims of Malka Leifer give evidence in Melbourne court,Hearing for the accused child abuser will determine whether there is enough evidence against her for a trial to proceed in a higher court,Nino Bucci,"Mon, 13 Sep 2021 07:16:16 GMT"
Liberal Andrew Bragg urges Scott Morrison to commit to net zero,Barnaby Joyce declares test for Nationals to sign up will be impact on jobs ‘in Muswellbrook’,Katharine Murphy Political editor,"Mon, 13 Sep 2021 02:47:37 GMT"
"‘Weird, patronizing behavior’: AOC lets rip at Manchin’s ‘young lady’ remark",• Democratic senator referred to congresswoman as ‘young lady’,Lauren Gambino in Washington,"Mon, 13 Sep 2021 16:01:56 GMT"
"Israeli spyware firm targeted Apple devices via iMessage, researchers say","Discovery was shared with Apple, which on Monday released a patch to fix the vulnerability",Stephanie Kirchgaessner in Washington,"Mon, 13 Sep 2021 20:48:51 GMT"
Facebook: some high-profile users ‘allowed to break platform’s rules’,"XCheck system ‘whitelists’ well-known users who are given special treatment, says Wall Street Journal report",Dan Milmo Global technology editor,"Mon, 13 Sep 2021 19:50:07 GMT"
"Prince Andrew not properly served with lawsuit, lawyers argue",Duke’s lawyer also alleges Andrew may be protected from lawsuit by a ‘secret settlement agreement’ ,Caroline Davies and agency,"Mon, 13 Sep 2021 21:59:10 GMT"
Norway election result: Labour celebrates but coalition talks loom,Labour’s Jonas Gahr Støre on course to be prime minister after Conservative incumbent concedes defeat but faces hard choices on picking allies,Jon Henley Europe correspondent,"Mon, 13 Sep 2021 20:27:36 GMT"
Taliban reassure UN over safety of humanitarian workers in Afghanistan,Written assurances also say aid agencies will be able to operate independently of government and will be free to employ women,Patrick Wintour Diplomatic editor,"Mon, 13 Sep 2021 14:31:57 GMT"
Far-right journalist quits French TV show amid election rumours,"Éric Zemmour is about to begin a book tour, but has not yet announced his candidacy for president",Angelique Chrisafis in Paris,"Mon, 13 Sep 2021 15:40:54 GMT"
Firm raises $15m to bring back woolly mammoth from extinction,"Scientists set initial sights on creating elephant-mammoth hybrid, with first calves expected in six years",Ian Sample Science editor,"Mon, 13 Sep 2021 14:00:23 GMT"
Scottish watchdog looks into Russian donation to Prince Charles charity,"Prince’s Foundation ethics committee rejected £100,000 from Dmitry Leus, a banker who had faced money-laundering claims",Caroline Davies,"Mon, 13 Sep 2021 17:11:54 GMT"
Two Florida teens held over alleged Columbine-style school shooting plan,"• Boys, 13 and 14, charged with mass shooting conspiracy",Maya Yang,"Mon, 13 Sep 2021 15:18:00 GMT"
Humpback whale ‘megapod’ feeding frenzy filmed off Australia's NSW coast – video,A 'megapod' of about 150 humpback whales has been filmed feeding off the New South Wales coast near Bermagui. This is believed to be the&amp;nbsp;second time a pod of this size has been filmed in Australian waters. Footage courtesy of Sapphire Coastal Adventures and David Rogers,None found,"Mon, 13 Sep 2021 04:02:06 GMT"
Wildfire in south of Spain forces thousands to flee their homes – video,"People have been forced to flee their homes across many Andalucían towns and villages as fire crews in Spain worked to contain wildfire blazes. A military unit has been sent in to help tackle the fires raging close to a Costa del Sol resort. Evacuees, some elderly, took shelter in a sports centre in the nearby town of Ronda, as volunteers brought in bottled water and supplies. Regional environment chief Carmen Crespo said the blaze appeared to have been started&amp;nbsp;deliberately and investigators were working to uncover more details.",None found,"Mon, 13 Sep 2021 01:39:29 GMT"
"'We will keep mining', says Australian PM Scott Morrison about the future of coal – video","Australian prime minister Scott Morrison has committed to mining coal, saying developing economies need Australian coal to grow, ",None found,"Thu, 09 Sep 2021 06:27:16 GMT"
Inside the New South Wales Covid-19 prison outbreak,"Authorities are battling multiple Covid outbreaks in NSW prisons, with the bulk of cases emerging at Parklea correctional centre in Sydney’s north-west. Families with relatives inside have raised concerns about the way the outbreak has been managed and the fact that many inmates were not vaccinated before it began.","Presented by Laura Murphy-Oates and reported by Michael McGowan. Produced by Ellen Leabeater Joe Koningand Karishma Luthria. Sound design Joe Koning and mixing by Camilla Hannan. Executive Producers Gabrielle Jackson , Miles Martignoni, and Laura Murphy-Oates","Mon, 13 Sep 2021 17:30:39 GMT"
Snowflakes to slime mould: Nikon Small World Photomicrography 2021 – in pictures,The Nikon ,None found,"Mon, 13 Sep 2021 14:00:23 GMT"
VMAs 2021: MTV Video Music Awards - in pictures,"Lil Nas X, Alicia Keys and Megan Fox among the stars to hit the red carpet at the 2021 MTV Video Music Awards, marking the channel’s 40th anniversary. Justin Bieber won artist of the year and the show mixed moments from early stars like Cyndi Lauper and show opener Madonna with high-octane performances from newer figures such as Olivia Rodrigo, Camila Cabello and Chloe Bailey",Guardian staff,"Mon, 13 Sep 2021 02:47:39 GMT"
Feline good: cat falls from stand into US flag at college football match – video,"A cat survived a dramatic fall from a stand at an American football game in Miami. The feline had somehow got into the stadium as University of Miami hosted Appalachian State University and the crowd watched on as the animal dangled from the upper stand. Thankfully, the quick thinking spectators used an American flag as a makeshift net to cushion the cat's fall so no real harm was done. Miami Gardens, the stadium where the incident took place, tweeted after the event saying 'we wish the cat the best in its remaining eight lives'.",None found,"Mon, 13 Sep 2021 09:38:15 GMT"
Migrants cross Darién Gap between Colombia and Panama – in pictures,Migrants from Haiti and other countries arrive in Panamanian territory after walking for five days in the Darién Gap,Rogelio Figueroa/Agence France Presse,"Mon, 13 Sep 2021 08:00:16 GMT"
The battle for Mekelle: Ethiopia’s civil war over Tigray goes on – in pictures,"An estimated 2.2 million people have been forced from their homes and thousands have been killed in the civil war that broke out in Ethiopia last November when government troops entered Mekelle, capital of the Tigray region. Witnessed by photographer Sergio Ramazzotti, the city was retaken by the Tigray Defence Forces in June, but peace in the region seems a long way off",Guardian Staff,"Mon, 13 Sep 2021 06:00:14 GMT"
Stonehenge project launched to repair deep lintel cracks,Climate crisis and unsympathetic 1950s repairs have taken a toll on prehistoric structure,Steven Morris,"Mon, 13 Sep 2021 23:01:46 GMT"
Does overhearing your spouse’s work calls put you on edge? Me too. I found out why | Sophie Brickman,"A couples therapist told me: ‘It can be very shocking to encounter a person you’re unfamiliar with, especially if we don’t like that version’",Sophie Brickman,"Mon, 13 Sep 2021 10:05:18 GMT"
Italy urged to close case of British man mistaken for mafia boss,Liverpool man was mistaken for fugitive Matteo Messina Denaro and arrested in a restaurant in The Hague,Lorenzo Tondo in Palermo,"Mon, 13 Sep 2021 13:55:07 GMT"
Scientists identify key conditions to set up a creative ‘hot streak’,Researchers use AI to reveal runs of artistic success are commonly preceded by an experimental phase,Nicola Davis,"Mon, 13 Sep 2021 09:00:17 GMT"
"Meat accounts for nearly 60% of all greenhouse gases from food production, study finds","Production of meat worldwide emits 28 times as much as growing plants, and most crops are raised to feed animals bound for slaughter",Oliver Milman,"Mon, 13 Sep 2021 15:00:24 GMT"
"Ivermectin frenzy: the advocates, anti-vaxxers and telehealth companies driving demand",Health authorities have warned there’s no proof for Ivermectin’s value in treating Covid-19. Still groups are touting the drug as the way out of the pandemic,Nick Robins-Early,"Mon, 13 Sep 2021 10:00:18 GMT"
Thomasina Miers’ recipe for gluten-free crepes with garlicky greens | The simple fix,"This Genovese chickpea flour crepe, or ",Thomasina Miers,"Mon, 13 Sep 2021 09:30:17 GMT"
Success of past rewilding projects shows path to restoring damaged ecosystems,Concept is now widely accepted after initial controversy around projects such as Yellowstone wolves – though opposition remains,Stephen Moss,"Mon, 13 Sep 2021 18:23:11 GMT"
"Chris Bosh: ‘Friends told me to buy a Ferrari, I just wanted a car I could fit in’","The former Heat star talks Hall of Fame, the athlete as activist, and the dawn of pay-to-play in college sports",Chris Smith in Miami,"Mon, 13 Sep 2021 09:00:18 GMT"
Wrapping the Arc de Triomphe and the pope in Slovakia: Monday’s best photos,The Guardian’s picture editors select photo highlights from around the world,Matt Fidler,"Mon, 13 Sep 2021 13:39:37 GMT"
Hitting 91%: Covid vaccination success in western Sydney’s Greenway is all about family discussion,"Home to a diverse range of multicultural and Indigenous communities, more than nine out of 10 adults have first-dose vaccination – one of the highest rates in Australia",Zena Chamas,"Tue, 14 Sep 2021 01:08:17 GMT"
"NSW Covid-19 update: 1,127 new cases recorded but ‘too early to know’ if curve is flattening – video","New South Wales had recorded 1,127 new local Covid-19 cases and two deaths - a slight decrease from yesterday. Premier Gladys Berejiklian did not attend the press conference, with today's Covid update provided by NSW Health's Dr&amp;nbsp;Jeremy McAnulty. Although the state's numbers have seen a small decrease, McAnulty said 'it’s too early to know if we’re flattening the curve'. He said it was pleasing that 'cases haven’t been increasing as fast as they have been' but could be a reflection of the slowing weekend test rates. 'We’ll look to see what’s happening throughout the rest of this week to know how we’re going'.",None found,"Tue, 14 Sep 2021 02:22:34 GMT"
NSW Covid vaccination rate by suburb: check the percentages in your postcode – interactive map,,Andy Ball,"Mon, 13 Sep 2021 03:01:41 GMT"
"Australia Covid live news update: Victoria records third death; NSW reports 1,127 new cases; ACT lockdown extended; WA to offer Pfizer to over-12s",,Caitlin Cassidy (now) and Matilda Boseley (earlier),"Tue, 14 Sep 2021 07:47:50 GMT"
OzSage modelling suggests higher level of deaths in NSW at 80% than 70% vaccination rate,"Figures suggest two-step reopening would result in second, larger peak of hospitalisations and deaths, but findings not supported by other studies",Donna Lu,"Tue, 14 Sep 2021 05:54:13 GMT"
Christian Porter reveals part of legal fees paid by blind trust with funds from unknown source,Former attorney general says he has ‘no access to information about the conduct and funding of the trust’,Paul Karp,"Tue, 14 Sep 2021 03:44:10 GMT"
Questions in Kabul as two top Taliban leaders ‘missing from public view’,"Group’s leader, Mullah Haibatullah Akhundzada, and one of their most recognisable faces, Mullah Abdul Ghani Baradar, have not been seen",Emma Graham-Harrison in Kandahar,"Tue, 14 Sep 2021 05:00:04 GMT"
Australian house prices could be about to flatten out after rising 16.8% in last year,"Interest rates are set to stay low, which should help slow growth, Treasury officials tell parliamentary inquiry into housing affordability",Paul Karp and Amy Remeikis,"Tue, 14 Sep 2021 06:53:02 GMT"
Australian Research Council reverses new funding rule after widespread criticism,Hundreds of researchers opposed the decision to ban preprint material from being cited in grant applications,Donna Lu,"Tue, 14 Sep 2021 07:33:48 GMT"
Melbourne woman tells Maria James inquest of terrifying assault by key suspect,"Peter Keogh kicked the woman’s door open and beat her ‘black and blue’ a decade before James’ murder, coroner’s court hears",Australian Associated Press,"Tue, 14 Sep 2021 06:27:35 GMT"
China property giant Evergrande admits debt crisis as protesters besiege HQ,Disgruntled investors voice anger at headquarters as company appoints advisers and says firesale of assets won’t cover debts,Martin Farrer,"Tue, 14 Sep 2021 06:24:34 GMT"
‘No satisfactory explanation’: court blasts Keith Pitt over grant agreement with gas company,Judge orders federal resources minister to explain his actions in case over Beetaloo Basin drilling and describes events as ‘not reflecting well’ on him,Christopher Knaus,"Tue, 14 Sep 2021 03:30:58 GMT"
Most plans for new coal plants scrapped since Paris agreement,Report by climate groups found more than three-quarters of projects were discarded after the deal was signed,Jillian Ambrose Energy correspondent,"Tue, 14 Sep 2021 05:01:04 GMT"
Western Sydney was promised more freedoms when we got jabs in arms. Where are they? | Fayssal Merheb,We’re not mad that others are at the beach – we’re mad we aren’t allowed to relax outside with mates as well,Fayssal Merheb,"Tue, 14 Sep 2021 05:57:32 GMT"
‘The virus is painfully real’: vaccine hesitant people are dying – and their loved ones want the world to listen,"In the UK, the majority of those now in hospital with Covid-19 are unvaccinated. Many face their last days with enormous regret, and their relatives are telling their stories to try to convince others like them",Sirin Kale,"Tue, 14 Sep 2021 05:00:06 GMT"
An old ethical dilemma has become Australia’s grim reality – and this can’t be spun | Peter Lewis,"With lives in the balance, ending lockdowns must be a collective decision we all sign up to",Peter Lewis,"Tue, 14 Sep 2021 02:28:32 GMT"
The Met Gala 2021: eight key moments from fashion’s big night,"From politics to vaccines, mechanical babies to masked kisses – celebrities turned on the glamour and the chaos in New York","Michael Sun, Rafqa Touma and Alyx Gorman","Tue, 14 Sep 2021 04:58:15 GMT"
Why is Nicki Minaj tweeting about vaccines and some guy’s swollen testicles?,"The rapper missed the Met Gala because she isn’t vaccinated, but what does this have to do with the sexual function of a bloke in Trinidad? ",Michael Sun explains it to Steph Harmon,"Tue, 14 Sep 2021 05:33:41 GMT"
‘Forever chemicals’: the hidden threat from the PFAS toxins on your shelf,"PFAS are used in paints, food packaging and even cosmetics. We know they are in our water, air, soil and bodies – but less about how they will affect us",Anna Turns,"Tue, 14 Sep 2021 06:00:07 GMT"
Coronavirus live news: new China outbreak grows; UK health secretary to set out booster plans,China reports 59 new cases compared to 22 the day before; Sajid Javid will set out the details in winter Covid plan for England in on Tuesday,Miranda Bryant (now) and Helen Sullivan (earlier),"Tue, 14 Sep 2021 07:28:27 GMT"
Victoria Covid update: Daniel Andrews set to release roadmap on easing Melbourne lockdown,"Victoria is on track to reach 70% first dose coronavirus vaccination milestone earlier than expected, triggering an easing of some restrictions",Nino Bucci,"Tue, 14 Sep 2021 06:29:31 GMT"
New Zealand Covid update: cases drop to 15 as Ardern unveils ‘Mr Whippy-style’ vaccination buses,Infections are half those of a day earlier and all affected are household contacts of existing cases,Tess McClure in Christchurch,"Tue, 14 Sep 2021 02:37:26 GMT"
NRL puts rugby league back in its box by appeasing AFL with finals fixture move | Nick Tedeschi,"Rather than promote the stature of one of the most important games of the season, the league has undermined it",Nick Tedeschi,"Tue, 14 Sep 2021 03:19:18 GMT"
Garry Lyon or Chris Grant to present 2021 AFL premiership cup,;,Australian Associated Press,"Tue, 14 Sep 2021 06:49:51 GMT"
"If Johnson is serious about ‘levelling up’, he needs to look at what Labour got right | Polly Toynbee","As the prime minister’s own adviser should be telling him, the extraordinary New Deal for Communities transformed lives",Polly Toynbee,"Tue, 14 Sep 2021 06:00:06 GMT"
Jamie Oliver: I prefer YouTube now to TV cookery shows,Chef doubts The Naked Chef would be commissioned in current climate as TV bosses prefer ‘to play it safe’,Kevin Rawlinson,"Tue, 14 Sep 2021 05:00:06 GMT"
"Peace, antiquity and beaches: a guide to five famous Greek islands","Corfu, Kos, Rhodes, Crete and Santorini are among Greece’s most popular islands – but there’s tranquillity beyond the hotspots",John Malathronas,"Tue, 14 Sep 2021 05:30:05 GMT"
‘It’s the balm we need right now’: how Broadway fought its way back,The long theatre shutdown in New York has taken its toll on the industry but a renewed and reinvigorated outlook towards diversity could have a major impact,David Smith in Washington,"Tue, 14 Sep 2021 06:23:06 GMT"
NSW Covid update: daily infections stabilising amid warning ‘it’s too early to know’ if flattening curve,"State records 1,127 cases as western Sydney mayors warn of a ‘growing divide’ between the two sides of the city.",Elias Visontay and Mostafa Rachwani,"Tue, 14 Sep 2021 03:34:45 GMT"
ACT Covid update: Canberra lockdown extended for four weeks after 22 new coronavirus cases,"ACT government to expand financial support, while year 12 students will still return to school at start of term",Daniel Hurst,"Tue, 14 Sep 2021 03:49:06 GMT"
Cases double in new south-east China Covid outbreak linked to school,"National Health Commission reports 59 new infections in Fujian, up from 22 cases the day before",Guardian staff and agencies,"Tue, 14 Sep 2021 03:04:56 GMT"
